District ID,School ID,District Name,School Name,County,AYP Report Type,Extended Code,AYP Designation 08-09,AYP ELA 08-09,AYP Math 08-09,AYP Grad-Attnd 08-09,AYP Designation 07-08,AYP ELA 07-08,AYP Math 07-08,AYP Grad-Attnd 07-08,Title I 08-09,Title 07-08,ELA All AYP,ELA EconDisadv AYP,ELA LimEngProf AYP,ELA Disabled AYP,ELA Asian AYP,ELA Black AYP,ELA Hispanic AYP,ELA Native AYP,ELA White AYP,ELA Multi AYP,ELA All Participation,ELA EconDisadv Participation,ELA LimEngProf Participation,ELA Disabled Participation,ELA Asian Participation,ELA Black Participation,ELA Hispanic Participation,ELA Native Participation,ELA White Participation,ELA Multi Participation,ELA All Acad Status,ELA EconDisadv Acad Status,ELA LimEngProf Acad Status,ELA Disabled Acad Status,ELA Asian Acad Status,ELA Black Acad Status,ELA Hispanic Acad Status,ELA Native Acad Status,ELA White Acad Status,ELA Multi Acad Status,ELA All Acad Growth,ELA EconDisadv Acad Growth,ELA LimEngProf Acad Growth,ELA Disabled Acad Growth,ELA Asian Acad Growth,ELA Black Acad Growth,ELA Hispanic Acad Growth,ELA Native Acad Growth,ELA White Acad Growth,ELA Multi Acad Growth,MATH All AYP,MATH EconDisadv AYP,MATH LimEngProf AYP,MATH Disabled AYP,MATH Asian AYP,MATH Black AYP,MATH Hispanic AYP,MATH Native AYP,MATH White AYP,MATH Multi AYP,MATH All Participation,MATH EconDisadv Participation,MATH LimEngProf Participation,MATH Disabled Participation,MATH Asian Participation,MATH Black Participation,MATH Hispanic Participation,MATH Native Participation,MATH White Participation,MATH Multi Participation,MATH All Acad Status,MATH EconDisadv Acad Status,MATH LimEngProf Acad Status,MATH Disabled Acad Status,MATH Asian Acad Status,MATH Black Acad Status,MATH Hispanic Acad Status,MATH Native Acad Status,MATH White Acad Status,MATH Multi Acad Status,MATH All Acad Growth,MATH EconDisadv Acad Growth,MATH LimEngProf Acad Growth,MATH Disabled Acad Growth,MATH Asian Acad Growth,MATH Black Acad Growth,MATH Hispanic Acad Growth,MATH Native Acad Growth,MATH White Acad Growth,MATH Multi Acad Growth,All Other Indicator,EconDisadv Other Indicator,LimEngProf Other Indicator,Disabled Other Indicator,Asian Other Indicator,Black Other Indicator,Hispanic Other Indicator,Native Other Indicator,White Other Indicator,Multi Other Indicator
2139,727,Cascade SD 5,Marion Elementary School,Marion,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2139,790,Cascade SD 5,Turner Elementary School,Marion,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2185,3649,Centennial SD 28J,Butler Creek Elementary School,Multnomah,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,n,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2185,967,Centennial SD 28J,Centennial High School,Multnomah,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,NA,NA,NA,NOT MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,NA,NA,NA,NOT MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,MET,NOT MET,MET,MET,NOT MET,NA,MET,NA
2185,1367,Centennial SD 28J,Centennial Learning Center,Multnomah,HSG,4Years,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,n,n,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NOT MET,NA,NA,NA,NA,NOT MET,NA
2185,960,Centennial SD 28J,Centennial Middle School,Multnomah,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,MET,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,MET,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,MET,MET,MET,MET,NA,MET,NA
2185,962,Centennial SD 28J,Harold Oliver Intermediate Center,Multnomah,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,Y,Y,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2185,963,Centennial SD 28J,Harold Oliver Primary School Center,Multnomah,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2185,959,Centennial SD 28J,Lynch Meadows Elementary School,Multnomah,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NOT MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,NOT MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,NOT MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2185,964,Centennial SD 28J,Lynch View Elementary School,Multnomah,E,2Years,NOT MET,NOT MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,NOT MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2185,965,Centennial SD 28J,Lynch Wood Elementary School,Multnomah,E,2Years,NOT MET,NOT MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,MET,NA,MET,NA,MET,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,MET,NA,MET,NA,MET,NA
2185,966,Centennial SD 28J,Pleasant Valley Elementary School,Multnomah,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,MET,NA,NA,NA,MET,NA
1972,232,Central Curry SD 1,Agness Elementary School,Curry,E,4Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,NOT MET,n,Y,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,239,Central Curry SD 1,Gold Beach High School,Curry,HSG,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
1972,231,Central Curry SD 1,Riley Creek Elementary School,Curry,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2105,1311,Central Linn SD 552,Central Linn Elementary School,Linn,E,2Years,MET,MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2105,687,Central Linn SD 552,Central Linn High School,Linn,HSG,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2042,382,Central Point SD 6,Central Point Elementary School,Jackson,E,2Years,NOT MET,MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2042,4557,Central Point SD 6,Crater Academy of Health and Public Services,Jackson,HSG,2Years,MET,MET,MET,MET,NOTE,NOTE,NOTE,NOTE,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2042,4560,Central Point SD 6,Crater Academy of Natural Sciences,Jackson,HSG,2Years,NOT MET,MET,NOT MET,MET,NOTE,NOTE,NOTE,NOTE,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2042,4561,Central Point SD 6,Crater Renaissance Academy,Jackson,HSG,2Years,MET,MET,MET,MET,NOTE,NOTE,NOTE,NOTE,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2042,4559,Central Point SD 6,Crater School of Business Innovation and Science,Jackson,HSG,2Years,MET,MET,MET,MET,NOTE,NOTE,NOTE,NOTE,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2042,387,Central Point SD 6,Hanby Middle School,Jackson,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,MET,MET,n,n,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,MET,NA,NA,NA,NA,MET,NA
2042,383,Central Point SD 6,Jewett Elementary School,Jackson,E,2Years,NOT MET,NOT MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA
2042,384,Central Point SD 6,Patrick Elementary School,Jackson,E,2Years,NOT MET,NOT MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2042,385,Central Point SD 6,Richardson Elementary School,Jackson,E,2Years,MET,MET,MET,MET,NOT MET,MET,NOT MET,MET,n,n,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2042,386,Central Point SD 6,Sams Valley Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2042,388,Central Point SD 6,Scenic Middle School,Jackson,E,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,MET
2191,3464,Central SD 13J,Ash Creek Elementary School,Polk,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2191,1002,Central SD 13J,Central High School,Polk,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NA,NA,NA,NOT MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NA,NA,NA,NOT MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NOT MET,NA,NA,NA,NOT MET,NOT MET,NOT MET,MET,NA,NA,NOT MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NOT MET,NOT MET,NOT MET,NA,NA,NA,NOT MET,NA,MET,NA,NOT MET,NOT MET,NOT MET,NA,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2191,997,Central SD 13J,Henry Hill Elementary School,Polk,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA
2191,998,Central SD 13J,Independence Elementary School,Polk,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2191,999,Central SD 13J,Monmouth Elementary School,Polk,E,2Years,MET,MET,MET,MET,NOT MET,NOT MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2191,1001,Central SD 13J,Talmadge Middle School,Polk,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
1945,163,Clatskanie SD 6J,Clatskanie Elementary School,Columbia,E,2Years,NOT MET,MET,NOT MET,MET,NOT MET,NOT MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,MET,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
1945,168,Clatskanie SD 6J,Clatskanie Middle/High School,Columbia,HSG,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,NOT MET,NA,NA,NA,NA,MET,NA
