INSTID,SCHLYR,DISTNM,ADMCNT,DISTADMPCT,PLTADMPCT,STUDENRCNT,STSTUDENRCNT,SPLEDSTUDCNT,DISTSPLEDPCT,PLTSPLEDPCT,ESLSTUDCNT,DISTESLPCT,PLTESLPCT,TEENPARCNT,DISTTEENPARPCT,PLTTEENPARPCT,NEGLFOSCARESTUDCNT,DISTNEGLFOSCAREPCT,PLTNEGLFOSCAREPCT,STUDINPVTYCNT,DISTSTUDINPVTYPCT,PLTSTUDINPVTYPCT,HOMESCHLSTUDCNT,DISTHOMESCHLPCT,PLTHOMESCHLPCT,PRIVSCHLSTUDCNT,DISTPRIVSCHLPCT,PLTPRIVSCHLPCT,MnrtyStudCnt,DistMnrtyStudPct,StMnrtyStudPct,DistYr178DropOutPct,StYr178DropOutPct,DistYr1912DropOutPct,StYr1912DropOutPct,DistYr4DropOutPct,StYr4DropOutPct,HHINCMAMT,STHHINCMAMT,HHWCHLDPCT,STHHWCHLDPCT,POPCMPLTHSPCT,STPOPCMPLTHSPCT,POPATTDCLGPCT,STPOPATTDCLGPCT,DISTTOTFTE,PLTTOTFTE,LICSTFFTE,DISTLICSTFPCT,PLTLICSTFPCT,INSTRASSTFTE,DISTINSTRASSTPCT,PLTINSTRASSTPCT,SCHLADMINFTE,DISTSCHLADMINPCT,PLTSCHLADMINPCT,CNTLADMINFTE,DISTCNTLADMINPCT,PLTCNTLADMINPCT,CLSFSUPPSTFFTE,DISTCLSFSUPPSTFPCT,PLTCLSFSUPPSTFPCT,DIRCLSRMAMT,STDIRCLSRMAMT,CLSRMSUPPAMT,STCLSRMSUPPAMT,BLDGSUPPAMT,STBLDGSUPPAMT,CNTLSUPPAMT,STCNTLSUPPAMT,GENFUNDOPCOST,STGENFUNDOPCOST,DirClsRmTotAmt,DirClsRmStTotAmt,ClsRmSuppTotAmt,ClsRmSuppStTotAmt,BldgSuppTotAmt,BldgSuppStTotAmt,CntlSuppTotAmt,CntlSuppStTotAmt,TotAmt,StTotAmt,AVGCLSSZ,STAVGCLSSZ,STUDPTCHRAMT,STSTUDPTCHRAMT,OPENENRFLG,STUDPCOMPAMT,STSTUDPCOMPAMT,STUDPNETCONNAMT,STSTUDPNETCONNAMT,SES3GrdRng,SES5GrdRng,SES8GrdRng,SES10GrdRng,BldgUnder11Cnt,Bldg11to20Cnt,Bldg21to30Cnt,Bldg31to40Cnt,Bldg41to50Cnt,Bldg51to60Cnt,BldgOver60Cnt,InstrDayKCnt,InstrDay1Cnt,InstrDay2Cnt,InstrDay3Cnt,InstrDay4Cnt,InstrDay5Cnt,InstrDay6Cnt,InstrDay7Cnt,InstrDay8Cnt,InstrDay9Cnt,InstrDay10Cnt,InstrDay11Cnt,InstrDay12Cnt,StInstrDayKAvg,StInstrDay1Avg,StInstrDay2Avg,StInstrDay3Avg,StInstrDay4Avg,StInstrDay5Avg,StInstrDay6Avg,StInstrDay7Avg,StInstrDay8Avg,StInstrDay9Avg,StInstrDay10Avg,StInstrDay11Avg,StInstrDay12Avg,Read3GrdAtAbvPct,Read5GrdAtAbvPct,Read8GrdAtAbvPct,Read10GrdAtAbvPct,StRead3GrdAtAbvPct,StRead5GrdAtAbvPct,StRead8GrdAtAbvPct,StRead10GrdAtAbvPct,Writ5GrdAtAbvPct,Writ8GrdAtAbvPct,Writ10GrdAtAbvPct,StWrit5GrdAtAbvPct,StWrit8GrdAtAbvPct,StWrit10GrdAtAbvPct,Math3GrdAtAbvPct,Math5GrdAtAbvPct,Math8GrdAtAbvPct,Math10GrdAtAbvPct,StMath3GrdAtAbvPct,StMath5GrdAtAbvPct,StMath8GrdAtAbvPct,StMath10GrdAtAbvPct,Prob5GrdAtAbvPct,Prob8GrdAtAbvPct,Prob10GrdAtAbvPct,StProb5GrdAtAbvPct,StProb8GrdAtAbvPct,StProb10GrdAtAbvPct,last column
2147,"7/1/2007","Morrow SD 1",,,,2227,566067,,,,,,,,,,,,,,,,,,,,,,1035,46.48,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,5076.153686,4565.275658,1025.819488,1396.478018,1702.380031,1418.606667,392.356214,385.264495,8196.709419,7765.62484,5361.354315,5102.242765,1681.160484,1797.957197,2473.758019,1822.471957,491.61933,417.060486,10007.892148,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2147,"7/1/2008","Morrow SD 1",,,,2237,564064,,,,,,,,,,,,,,,,,,,,,,1016,45.42,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2147,"7/1/2009","Morrow SD 1",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2180,"7/1/1997","Portland Sch Dist 1j",49712.8,89.86,27.58,55321,540001,6067,10.97,3.33,,,,,,,824,1.49,0.31,10443,18.88,4.52,833,1.51,0.58,8085,14.61,2.93,18447,33.35,6.18,1.18,1.15,11.76,6.88,40.33,25.56,55462,51364,27.39,34.4,83.25,81.48,59.19,52.55,5423.9,15350.4,3124.4,57.6,55.26,516.7,9.53,12.04,162,2.99,2.95,98.8,1.82,1.48,1522,28.06,28.26,3292.925218,3169.902506,766.316523,886.623886,1074.681479,876.395004,193.882388,204.632145,5327.805608,5137.553543,3885.568415,3518.307364,1070.890269,1108.535095,1311.502127,1110.382958,215.682084,219.198686,6483.642895,5956.424105,25.96,25.11,19.32,20.56,"No",,12.88,,14.69,,,,,,0,2,10,31,2,45,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,72,65,51,45,78,66,55,48,47.5,53.9,56.7,49.9,58.8,63.7,67,61,52,33,67,61,50,32,55.1,50.7,36.4,53,52.6,39.6,-
2180,"7/1/1998","Portland Sch Dist 1j",48722.6,89.32,27.39,54546,541494,6057,11.1,3.39,,,,,,,362,0.66,0.12,10443,19.15,4.51,835,1.53,0.62,7423,13.61,2.75,18898,34.65,6.34,2.19,,13.06,6.59,20.62,21.7,55462,51364,27.39,34.4,83.25,81.48,59.19,52.55,5463.6,15300.1,3101.1,56.76,55.12,543.5,9.95,12.7,164.3,3.01,3.02,110.9,2.03,1.66,1543.8,28.26,27.51,3441.241791,3347.058112,905.416056,958.98062,1033.815345,905.771611,267.881546,239.588543,5648.354738,5451.398887,4079.859534,3727.313011,1352.411749,1202.476672,1272.982535,1163.841719,285.447328,261.053749,6990.701146,6354.685152,24.65,24.44,18.98,19.94,"Yes",,7.82,,9.61,,,,,,0,0,0,0,0,0,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,78,68,54,50,80,68,56,51,55,59,70,60,68,73,66,69,50,37,70,66,52,36,59,57,50,60,55,51,-
2180,"7/1/1999","Portland Sch Dist 1j",48899.5,91.25,95.11,53587,545085,5678,10.6,11.32,,,,,,,362,0.68,0.29,10405,19.42,14.31,,,,6989,13.04,7.12,19213,35.85,18,2.3,1.13,12.64,6.3,19.27,18.37,59569.35,53699,27.39,34.4,83.25,81.48,59.19,52.55,5587.4,55282.8,3162,56.59,55.11,575.2,10.29,14.08,161.1,2.88,2.93,83.6,1.5,1.42,1605.5,28.73,26.45,3444.988397,3420.96401,1258.429333,1082.570434,1043.462889,1001.0682,298.834334,282.780827,6045.714953,5787.383473,4249.103163,3736.753912,1544.572534,1239.991766,1300.866513,1270.376076,322.725535,298.775495,7417.267745,6545.897251,23.54,22.83,18.18,19.54,"No",,5.88,,7.52,,,,,,0,5,10,35,5,48,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,79,73,63,54,82,74,64,52,64,65,76,65,66,77,74,74,57,43,75,69,56,40,67,57,46,64,55,45,-
2180,"7/1/2000","Portland Sch Dist 1j",48494.8,91.33,95.58,53096,545680,6281,11.83,12.42,,,,220,0.45,0.31,63,0.12,0.15,10188,19.19,14.38,,,,125041,235.5,28.33,19903,37.48,20.86,2.2,0.83,11.11,5.25,18.59,15.67,,,22.87,30.8,85.2,,59.12,,5728.6,55896.6,3294,57.5,55.04,590.1,10.3,14.51,162.1,2.83,2.92,104.8,1.83,1.5,1577.6,27.54,26.03,3751.796918,3578.414585,1399.462341,1134.431819,1066.921062,1043.786027,291.260295,291.238395,6509.440616,6047.870827,4769.403268,3947.282717,1741.772865,1347.506967,1332.469355,1351.411667,322.59428,328.390216,8166.239768,6974.591568,22.61,22.61,17.28,19.36,"No",4.74,5.73,5.28,5.99,,,,,,0,4,6,35,9,49,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,82,75,61,50,84,77,62,53,62,67,71,64,68,79,75,77,59,40,75,73,56,42,80,63,58,76,58,57,-
2180,"7/1/2001","Portland Sch Dist 1j",48152.2,91.01,95.5,52907,551679,6528,12.34,12.74,5028,10.44,8.99,215,0.45,0.31,621,1.17,0.68,10116,19.12,14.31,1232,2.33,3.66,7566,14.3,6.73,20356,38.48,22.29,2.3,0.69,10.06,4.86,15.67,13.86,,,22.87,30.8,85.2,,59.12,,5602.2,56601.5,3182.1,56.8,54.42,607.4,10.84,14.94,138.8,2.48,2.9,58.6,1.05,1.39,1615.3,28.83,26.35,3893.185284,3663.047792,1373.267828,1165.20201,1050.975941,1087.937936,237.481591,296.942721,6554.910644,6213.130461,4815.95547,4067.62765,1887.946265,1433.480002,1310.513192,1391.866605,276.335511,321.959583,8290.750438,7214.933842,22.74,22.71,17.54,19.55,"Yes",4.96,5.94,8.93,,,,,,,0,2,7,32,13,49,169,170,170,170,170,170,170,170,170,,172,172,172,169,170,170,170,170,170,170,170,170,,172,172,172,83.94,76.59,64.89,52.33,85.07,78.98,64.19,53.14,73.96,69.83,76.06,69.19,66.28,78.79,76.97,75.73,58.79,45.07,76.81,75.25,56.37,44.73,69.26,52.66,52.89,61.88,51.9,49.62,-
2180,"7/1/2002","Portland Sch Dist 1j",46920.38,90.84,95.53,51654,554071,6497,12.58,12.89,5064,10.79,9.39,252,0.54,0.31,52,0.1,0.1,,,,,,,7888,15.27,6.33,20370,39.44,23.66,1.3,,9.8,4.4,14.1,12.2,,,,,,,,,4854.8,54650.1,2909.3,59.93,54.28,584.7,12.04,15.23,134.4,2.77,2.92,18.8,0.39,1.22,1207.6,24.87,26.35,3756.347651,3558.128021,1329.860445,1105.710112,1008.889009,1044.12508,239.400416,300.078602,6334.497521,6008.041817,4557.124247,3972.356403,1809.002556,1406.176936,1282.837465,1340.382984,275.726565,324.706771,7924.690833,7043.623095,21.89,23.06,18.72,20.33,,,6.27,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.41,79.33,64.34,50.88,86.22,80.41,63.42,53.57,,,79.51,,,81.7,77.64,79.58,64.49,48.54,79.43,79.26,61.48,46.23,,,49.44,,,51.3,-
2180,"7/1/2003","Portland Sch Dist 1j",45357.73,93.82,95.55,48344,551410,6155,12.73,12.68,4776,10.53,10.05,196,0.43,0.27,85,0.18,0.09,,,,,,,,,,19496,40.33,24.85,,0.6,9.3,4.6,15.6,12.6,,,,,,,,,4758.5,53851.7,2834.6,59.57,54.02,571.8,12.02,15.72,135.9,2.86,2.86,18.3,0.38,1.14,1197.9,25.17,26.26,4270.174161,3615.516357,1445.075526,1080.447678,1160.056953,1091.510161,263.374013,316.585551,7138.680653,6104.05975,5007.136298,4069.54675,1995.784811,1394.602386,1453.132032,1418.15316,297.42311,346.091873,8753.476251,7228.39417,22.22,23.82,18.01,20.55,,,5.77,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.12,80.82,65.42,49.95,,,,,69.48,70.83,74.7,,,,83.22,83.15,64.06,47.97,,,,,54.15,44.25,,,,,-
2180,"7/1/2004","Portland Sch Dist 1j",43874.08,92.03,94.57,47674,552339,6074,12.74,12.74,4648,10.59,10.35,222,0.51,0.22,,,,,,,,,,,,,20035,42.03,27.44,,0.4,7,4.2,11.9,11.3,,,,,,,,,4909.6,55307,2873.5,58.53,53.48,671.7,13.68,16.56,143,2.91,2.84,16.8,0.34,1.15,1204.6,24.54,25.97,4446.424188,3769.575188,1507.532485,1135.173281,1246.565874,1161.77714,265.863367,331.290935,7466.385914,6397.816545,5265.399414,4276.285699,2189.363152,1485.124849,1568.704657,1508.631223,282.091705,357.749569,9305.558928,7627.791341,22.52,23.64,17.93,20.27,,,4.84,,,"1-736","2-714","3-355","5-298",,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.41,86.63,68.41,52.68,88.78,85.08,65.03,55.79,,,79.39,,,78.86,87.48,89.03,69.11,51.37,88.09,86.47,65.92,48.68,,,,,,,-
2180,"7/1/2005","Portland Sch Dist 1j",43411.55,92.19,94.78,47089,559254,6241,13.25,12.63,4595,10.58,10.27,179,0.41,0.23,,,,,,,,,,,,,20385,43.29,27.58,0.92,0.4,7.49,4.1,23.5,13.7,,,,,,,,,4684.8,56575.7,2722,58.1,53.28,630.9,13.47,16.51,154.1,3.29,2.92,17.8,0.38,1.17,1160,24.76,26.12,4352.595088,4005.379562,1554.118088,1214.87737,1353.851267,1242.443506,285.142878,328.162831,7545.707321,6790.86327,5217.563182,4546.761197,2247.491329,1593.279422,1681.520273,1617.38462,295.771812,358.548566,9442.346596,8115.973808,23.55,23.6,18.72,20.09,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7,87.52,73.63,56.65,90.13,86.23,68.34,57.36,,,75.37,,,76.98,90.32,89.41,72.76,49.72,88.15,87.2,68.01,46.89,,,,,,,-
2180,"7/1/2006","Portland SD 1J",,,,46440,562828,6156,13.26,12.62,,,,,,,,,,,,,,,,,,,20743,44.67,29.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4512.951791,4237.396191,1547.176159,1297.259921,1456.311799,1302.577587,349.884717,348.481508,7866.324466,7185.715208,5526.755708,4777.123807,2346.564529,1685.248519,1769.299384,1675.364305,407.717899,380.772109,10050.33752,8518.508743,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2180,"7/1/2007","Portland SD 1J",,,,46364,566067,,,,,,,,,,,,,,,,,,,,,,20882,45.04,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,5080.922764,4565.275658,1590.954509,1396.478018,1563.400337,1418.606667,686.877151,385.264495,8922.154761,7765.62484,6032.697209,5102.242765,2399.627342,1797.957197,1890.226516,1822.471957,719.38022,417.060486,11041.931287,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2180,"7/1/2008","Portland SD 1J",,,,44959,564064,,,,,,,,,,,,,,,,,,,,,,19934,44.34,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2180,"7/1/2009","Portland SD 1J",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2181,"7/1/1999","PARKROSE SCH DIST 3",3414.1,94.89,95.11,3598,545085,397,11.03,11.32,,,,,,,5,0.14,0.29,430,11.95,14.31,,,,695,19.32,7.12,1030,28.63,18,2.12,1.13,5.33,6.3,14.91,18.37,50753,53699,28.48,34.4,54.93,81.48,33.57,52.55,344.8,55282.8,198,57.42,55.11,47.2,13.69,14.08,10,2.9,2.93,4,1.16,1.42,85.6,24.83,26.45,3252.617893,3420.96401,1263.421609,1082.570434,874.711214,1001.0682,297.281172,282.780827,5688.031888,5787.383473,3444.003032,3736.753912,1425.216784,1239.991766,1195.292081,1270.376076,297.483226,298.775495,6361.995123,6545.897251,22.08,22.83,20.33,19.54,"Yes",5.86,5.88,8.78,7.52,,,,,,2,2,13,4,1,0,173,173,173,173,173,173,174,174,174,,168,168,168,173,173,173,173,173,173,174,174,174,,168,168,168,71,59,57,47,82,74,64,52,74,62,75,65,66,77,69,58,40,24,75,69,56,40,57,43,34,64,55,45,-
2181,"7/1/2000","Parkrose SD 3",3404,97.06,95.58,3507,545680,416,11.86,12.42,,,,5,0.15,0.31,7,0.2,0.15,423,12.06,14.38,,,,892,25.43,28.33,1119,31.91,20.86,2.03,0.83,5.62,5.25,15.02,15.67,,,28.25,30.8,81.31,,46.19,,354.5,55896.6,192,54.16,55.04,54.3,15.32,14.51,10,2.82,2.92,4,1.13,1.5,94.2,26.57,26.03,3435.273684,3578.414585,1184.306757,1134.431819,951.456994,1043.786027,207.870889,291.238395,5778.908324,6047.870827,3636.357992,3947.282717,1366.392586,1347.506967,1411.25499,1351.411667,323.804741,328.390216,6737.810309,6974.591568,22.7,22.61,20.39,19.36,"Yes",6.94,5.73,6.19,5.99,,,,,,2,2,12,5,1,0,172,172,172,172,172,172,163,163,163,,167,167,167,172,172,172,172,172,172,163,163,163,,167,167,167,73,65,49,40,84,77,62,53,41,35,61,64,68,79,73,64,31,32,75,73,56,42,72,48,50,76,58,57,-
2181,"7/1/2001","Parkrose SD 3",3525.9,96.18,95.5,3666,551679,469,12.79,12.74,572,16.22,8.99,18,0.51,0.31,17,0.46,0.68,438,11.95,14.31,108,2.95,3.66,795,21.69,6.73,1285,35.05,22.29,1.16,0.69,7.99,4.86,23.21,13.86,,,28.25,30.8,81.31,,46.19,,336.4,56601.5,179.6,53.39,54.42,50.5,15.01,14.94,9,2.68,2.9,3,0.89,1.39,94.3,28.03,26.35,3292.464792,3663.047792,1137.085482,1165.20201,932.311072,1087.937936,217.949781,296.942721,5579.811127,6213.130461,3544.001241,4067.62765,1342.227419,1433.480002,1295.209511,1391.866605,351.286273,321.959583,6532.724444,7214.933842,24.88,22.71,22.53,19.55,"Yes",12.02,5.94,14.9,,,,,,,2,1,12,6,1,0,172,172,172,172,172,172,163,163,163,,167,167,167,172,172,172,172,172,172,163,163,163,,167,167,167,78.19,68.54,54.05,46.59,85.07,78.98,64.19,53.14,43.49,41.88,67.54,69.19,66.28,78.79,69.92,68.54,35.36,33.33,76.81,75.25,56.37,44.73,52.84,36.85,49.61,61.88,51.9,49.62,-
2181,"7/1/2002","Parkrose SD 3",3585.19,98.31,95.53,3647,554071,456,12.5,12.89,613,17.1,9.39,13,0.36,0.31,0,0,0.1,,,,,,,307,8.42,6.33,1355,37.15,23.66,1.7,,4.9,4.4,13,12.2,,,,,,,,,332.1,54650.1,174.4,52.51,54.28,57.2,17.22,15.23,9,2.71,2.92,3,0.9,1.22,88.5,26.65,26.35,3243.28187,3558.128021,1055.440902,1105.710112,925.975873,1044.12508,205.032544,300.078602,5429.731189,6008.041817,3486.90893,3972.356403,1302.058985,1406.176936,1227.000466,1340.382984,365.074494,324.706771,6381.042875,7043.623095,25.85,23.06,22.79,20.33,"No",10.57,6.27,14.08,,,,,,,0,0,0,0,0,0,173,173,173,173,173,173,171,171,171,,169,169,169,173,173,173,173,173,173,171,171,171,,169,169,169,80.12,72.73,48.75,43.48,86.22,80.41,63.42,53.57,,,71.85,,,81.7,76.57,75.15,37.76,27.94,79.43,79.26,61.48,46.23,,,24.89,,,51.3,-
2181,"7/1/2003","Parkrose SD 3",3557.69,97.13,95.55,3663,551410,421,11.49,12.68,599,16.84,10.05,5,0.14,0.27,0,0,0.09,,,,,,,,,,1516,41.39,24.85,,0.6,4.3,4.6,10.6,12.6,,,,,,,,,369.4,53851.7,193.1,52.27,54.02,66,17.87,15.72,8.9,2.41,2.86,3.1,0.84,1.14,98.3,26.61,26.26,3947.14597,3615.516357,1192.345629,1080.447678,1079.875945,1091.510161,215.942645,316.585551,6435.310189,6104.05975,4353.346279,4069.54675,1437.224512,1394.602386,1484.314488,1418.15316,377.651586,346.091873,7652.536865,7228.39417,22.24,23.82,20.73,20.55,,7.73,5.77,7.95,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,74.33,54.51,46.54,,,,,38.95,55.18,73.49,,,,82.72,81.3,34.44,19.45,,,,,38.78,26.01,,,,,-
2181,"7/1/2004","Parkrose SD 3",3327.56,95.81,94.57,3473,552339,420,12.09,12.74,568,17.07,10.35,6,0.18,0.22,,,,,,,,,,,,,1554,44.75,27.44,,0.4,1.8,4.2,6.8,11.3,,,,,,,,,371.1,55307,187.8,50.61,53.48,67.2,18.11,16.56,11,2.96,2.84,12,3.23,1.15,93.1,25.09,25.97,4058.085318,3769.575188,1286.343011,1135.173281,1125.929116,1161.77714,249.710619,331.290935,6720.068064,6397.816545,4499.406518,4276.285699,1531.219838,1485.124849,1582.33308,1508.631223,404.011347,357.749569,8016.970783,7627.791341,22.09,23.64,20.16,20.27,,7.36,4.84,7.39,,"80-329","125-392","68-68","142-142",,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32,80.5,49.05,53.11,88.78,85.08,65.03,55.79,,,79.85,,,78.86,94.14,87.9,33.97,36.18,88.09,86.47,65.92,48.68,,,,,,,-
2181,"7/1/2005","Parkrose SD 3",3379.66,97.4,94.78,3470,559254,437,12.59,12.63,626,18.52,10.27,10,0.3,0.23,,,,,,,,,,,,,1713,49.37,27.58,0.9,0.4,2.26,4.1,6.5,13.7,,,,,,,,,379.3,56575.7,189.3,49.91,53.28,74.2,19.56,16.51,9,2.37,2.92,2.5,0.66,1.17,104.3,27.5,26.12,4297.636524,4005.379562,1364.231046,1214.87737,1126.054971,1242.443506,263.81078,328.162831,7051.733321,6790.86327,4826.185812,4546.761197,1623.11793,1593.279422,1558.859919,1617.38462,427.706074,358.548566,8435.869735,8115.973808,23.34,23.6,20.44,20.09,,2.03,,2.09,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.24,78.34,54.19,41.84,90.13,86.23,68.34,57.36,,,66.95,,,76.98,87.4,88.94,49,28.81,88.15,87.2,68.01,46.89,,,,,,,-
2181,"7/1/2006","Parkrose SD 3",,,,3530,562828,494,13.99,12.62,,,,,,,,,,,,,,,,,,,1843,52.21,29.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4453.263189,4237.396191,1399.536974,1297.259921,1122.240832,1302.577587,280.548852,348.481508,7255.589847,7185.715208,4923.404155,4777.123807,1742.233138,1685.248519,1631.699997,1675.364305,425.084345,380.772109,8722.421635,8518.508743,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2181,"7/1/2007","Parkrose SD 3",,,,3531,566067,,,,,,,,,,,,,,,,,,,,,,1946,55.11,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4886.539156,4565.275658,1544.733579,1396.478018,1210.656374,1418.606667,272.295151,385.264495,7914.22426,7765.62484,5343.262721,5102.242765,1831.008156,1797.957197,1794.714236,1822.471957,427.261059,417.060486,9396.246172,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2181,"7/1/2008","Parkrose SD 3",,,,3523,564064,,,,,,,,,,,,,,,,,,,,,,2021,57.37,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2181,"7/1/2009","Parkrose SD 3",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2182,"7/1/1999","REYNOLDS SCH DIST 7",8896.2,93.11,95.11,9554,545085,1057,11.06,11.32,,,,,,,114,1.19,0.29,917,9.6,14.31,,,,431,4.51,7.12,2429,25.42,18,2.25,1.13,5.42,6.3,19.2,18.37,57693,53699,35.09,34.4,54.61,81.48,34.43,52.55,881.3,55282.8,496.2,56.3,55.11,105.4,11.96,14.08,23,2.61,2.93,7,0.79,1.42,249.7,28.33,26.45,3469.601158,3420.96401,1108.449746,1082.570434,894.620999,1001.0682,192.395099,282.780827,5665.067002,5787.383473,3756.76145,3736.753912,1120.351464,1239.991766,1174.559777,1270.376076,193.547554,298.775495,6245.220245,6545.897251,23.01,22.83,21.22,19.54,"No",9.02,5.88,9.59,7.52,,,,,,0,2,7,2,0,3,178,178,178,178,178,178,178,178,178,,178,178,178,178,178,178,178,178,178,178,178,178,,178,178,178,74,65,59,50,82,74,64,52,48,67,83,65,66,77,61,55,44,31,75,69,56,40,53,43,43,64,55,45,-
2182,"7/1/2000","REYNOLDS SCH DIST 7",9147.2,95.21,95.58,9607,545680,1312,13.66,12.42,,,,38,0.42,0.31,5,0.05,0.15,986,10.26,14.38,,,,20,0.21,28.33,2651,27.59,20.86,1.29,0.83,4.41,5.25,14.86,15.67,,,34.97,30.8,84.09,,56.83,,950.4,55896.6,524.6,55.2,55.04,115.2,12.12,14.51,23,2.42,2.92,10,1.05,1.5,277.6,29.21,26.03,3835.692928,3578.414585,1133.987832,1134.431819,930.42011,1043.786027,204.085828,291.238395,6104.186698,6047.870827,4136.486751,3947.282717,1159.005724,1347.506967,1234.590907,1351.411667,257.668632,328.390216,6787.752014,6974.591568,23.55,22.61,20.31,19.36,"No",9.26,5.73,8.86,5.99,,,,,,0,2,6,3,0,3,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,84,68,48,49,84,77,62,53,56,63,73,64,68,79,68,59,39,31,75,73,56,42,68,49,45,76,58,57,-
